Proizvajalec;Model;Gorivo;Moè (km);Menjalnik;Pogon;ABS;Navigacija;Klima;Parkirni senzor
BMW;BMW 330i Touring Edition Lifestyle xDrive Automatic;Bencin;272;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Touring Edition Exclusive;Bencin;272;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Touring Edition Exclusive Automatic;Bencin;272;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Touring Edition Exclusive xDrive;Bencin;272;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Touring Edition Exclusive xDrive Automatic;Bencin;272;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Touring Edition Sport;Bencin;272;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Touring Edition Sport Automatic;Bencin;272;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Touring Edition Sport xDrive;Bencin;272;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Touring Edition Sport xDrive Automatic;Bencin;272;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring ;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Automatic;Bencin;306;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring xDrive;Bencin;306;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring xDrive Automatic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring ;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Automatic;Bencin;306;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring xDrive;Bencin;306;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring xDrive Automatic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Edition Lifestyle;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Edition Lifestyle Automatic;Bencin;306;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Edition Lifestyle xDrive;Bencin;306;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Edition Lifestyle xDrive Automatic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Edition Exclusive;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Edition Exclusive Automatic;Bencin;306;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Edition Exclusive xDrive;Bencin;306;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Edition Exclusive xDrive Automatic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Edition Sport;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Edition Sport Automatic;Bencin;306;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Edition Sport xDrive;Bencin;306;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Touring Edition Sport xDrive Automatic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 316d Touring ;Dizel;115;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 316d Touring Edition Lifestyle;Dizel;115;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 316d Touring Edition Exclusive;Dizel;115;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 316d Touring Edition Sport;Dizel;115;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Touring ;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Touring Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Touring ;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Touring Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Touring Edition Lifestyle;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Touring Edition Lifestyle Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Touring Edition Exclusive;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Touring Edition Exclusive Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Touring Edition Sport;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Touring Edition Sport Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring ;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Edition Lifestyle;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d EfficientDynamics Edition Touring Edition Exclusive;Dizel;163;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring ;Dizel;177;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Automatic;Dizel;177;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring xDrive;Dizel;177;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring xDrive Automatic;Dizel;177;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring ;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Automatic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring xDrive Automatic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Lifestyle;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Lifestyle Automatic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Lifestyle xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Lifestyle xDrive Automatic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Exclusive;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Exclusive Automatic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Exclusive xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Exclusive xDrive Automatic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Sport;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Sport Automatic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Sport xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Touring Edition Sport xDrive Automatic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring ;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring Edition Lifestyle;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring Edition Exclusive;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d BluePerformance Touring Edition Sport;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring ;Dizel;197;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Automatic;Dizel;197;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring ;Dizel;204;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Automatic;Dizel;204;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Edition Lifestyle;Dizel;204;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Edition Lifestyle Automatic;Dizel;204;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Edition Exclusive;Dizel;204;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Edition Exclusive Automatic;Dizel;204;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Edition Sport;Dizel;204;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Touring Edition Sport Automatic;Dizel;204;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring ;Dizel;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Automatic;Dizel;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring xDrive;Dizel;245;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring xDrive Automatic;Dizel;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Lifestyle;Dizel;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Lifestyle Automatic;Dizel;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Lifestyle xDrive;Dizel;245;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Lifestyle xDrive Automatic;Dizel;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Exclusive;Dizel;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Exclusive Automatic;Dizel;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Exclusive xDrive;Dizel;245;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Exclusive xDrive Automatic;Dizel;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Sport;Dizel;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Sport Automatic;Dizel;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Sport xDrive;Dizel;245;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Touring Edition Sport xDrive Automatic;Dizel;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Automatic;Dizel;286;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Automatic;Dizel;286;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Edition Lifestyle Automatic;Dizel;286;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Edition Exclusive Automatic;Dizel;286;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335d Touring Edition Sport Automatic;Dizel;286;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i Coupé ;Bencin;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i Coupé Edition Exclusive;Bencin;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i Coupé M Sport Edition;Bencin;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Coupé ;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Coupé Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Coupé Edition Exclusive;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Coupé Edition Exclusive Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Coupé M Sport Edition;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Coupé M Sport Edition Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Coupé ;Bencin;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Coupé Automatic;Bencin;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Coupé Edition Exclusive;Bencin;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Coupé Edition Exclusive Automatic;Bencin;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Coupé M Sport Edition;Bencin;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Coupé M Sport Edition Automatic;Bencin;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Coupé xDrive;Bencin;218;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325i Coupé xDrive Automatic;Bencin;218;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325i Coupé Edition Exclusive xDrive;Bencin;218;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325i Coupé Edition Exclusive xDrive Automatic;Bencin;218;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325i Coupé M Sport Edition xDrive;Bencin;218;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325i Coupé M Sport Edition xDrive Automatic;Bencin;218;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Coupé ;Bencin;272;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Coupé Automatic;Bencin;272;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Coupé Edition Exclusive;Bencin;272;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Coupé Edition Exclusive Automatic;Bencin;272;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Coupé M Sport Edition;Bencin;272;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Coupé M Sport Edition Automatic;Bencin;272;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Coupé xDrive;Bencin;272;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Coupé xDrive Automatic;Bencin;272;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Coupé Edition Exclusive xDrive;Bencin;272;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Coupé Edition Exclusive xDrive Automatic;Bencin;272;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Coupé M Sport Edition xDrive;Bencin;272;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i Coupé M Sport Edition xDrive Automatic;Bencin;272;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Coupé ;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Coupé Sport-Automatic (7-Gang-DKG);Bencin;306;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Coupé Edition Exclusive;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Coupé Edition Exclusive Sport-Automatic (7-Gang-DKG);Bencin;306;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Coupé M Sport Edition;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Coupé M Sport Edition Sport-Automatic (7-Gang-DKG);Bencin;306;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Coupé xDrive;Bencin;306;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Coupé xDrive Automatic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Coupé Edition Exclusive xDrive;Bencin;306;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Coupé Edition Exclusive xDrive Automatic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Coupé M Sport Edition xDrive;Bencin;306;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335i Coupé M Sport Edition xDrive Automatic;Bencin;306;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Coupé ;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Coupé Automatic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Coupé Edition Exclusive;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Coupé Edition Exclusive Automatic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Coupé M Sport Edition;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Coupé M Sport Edition Automatic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Coupé xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Coupé xDrive Automatic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Coupé Edition Exclusive xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Coupé Edition Exclusive xDrive Automatic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Coupé M Sport Edition xDrive;Dizel;184;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 320d Coupé M Sport Edition xDrive Automatic;Dizel;184;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325d Coupé ;Dizel;204;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Coupé Automatic;Dizel;204;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Coupé Edition Exclusive;Dizel;204;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Coupé Edition Exclusive Automatic;Dizel;204;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Coupé M Sport Edition;Dizel;204;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Coupé M Sport Edition Automatic;Dizel;204;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Coupé ;Dizel;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Coupé Automatic;Dizel;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Coupé Edition Exclusive;Dizel;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Coupé Edition Exclusive Automatic;Dizel;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Coupé M Sport Edition;Dizel;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Coupé M Sport Edition Automatic;Dizel;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Coupé xDrive;Dizel;245;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Coupé xDrive Automatic;Dizel;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Coupé Edition Exclusive xDrive;Dizel;245;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Coupé Edition Exclusive xDrive Automatic;Dizel;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Coupé M Sport Edition xDrive;Dizel;245;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330d Coupé M Sport Edition xDrive Automatic;Dizel;245;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 335d Coupé Automatic;Dizel;286;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335d Coupé Edition Exclusive Automatic;Dizel;286;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335d Coupé M Sport Edition Automatic;Dizel;286;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW M3 Coupé ;Bencin;420;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW M3 Coupé M DKG;Bencin;420;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW M3 GTS M DKG;Bencin;450;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i Cabrio ;Bencin;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i Cabrio Edition Exclusive;Bencin;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i Cabrio M Sport Edition;Bencin;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Cabrio ;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Cabrio Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Cabrio Edition Exclusive;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Cabrio Edition Exclusive Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Cabrio M Sport Edition;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Cabrio M Sport Edition Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Cabrio ;Bencin;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Cabrio Automatic;Bencin;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Cabrio Edition Exclusive;Bencin;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Cabrio Edition Exclusive Automatic;Bencin;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Cabrio M Sport Edition;Bencin;218;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Cabrio M Sport Edition Automatic;Bencin;218;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Cabrio ;Bencin;272;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Cabrio Automatic;Bencin;272;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Cabrio Edition Exclusive;Bencin;272;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Cabrio Edition Exclusive Automatic;Bencin;272;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Cabrio M Sport Edition;Bencin;272;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Cabrio M Sport Edition Automatic;Bencin;272;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Cabrio ;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Cabrio Sport-Automatic (7-Gang-DKG);Bencin;306;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Cabrio Edition Exclusive;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Cabrio Edition Exclusive Sport-Automatic (7-Gang-DKG);Bencin;306;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Cabrio M Sport Edition;Bencin;306;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 335i Cabrio M Sport Edition Sport-Automatic (7-Gang-DKG);Bencin;306;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Cabrio ;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Cabrio Automatic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Cabrio Edition Exclusive;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Cabrio Edition Exclusive Automatic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Cabrio M Sport Edition;Dizel;184;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d Cabrio M Sport Edition Automatic;Dizel;184;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Cabrio ;Dizel;204;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Cabrio Automatic;Dizel;204;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Cabrio Edition Exclusive;Dizel;204;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Cabrio Edition Exclusive Automatic;Dizel;204;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Cabrio M Sport Edition;Dizel;204;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325d Cabrio M Sport Edition Automatic;Dizel;204;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Cabrio ;Dizel;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Cabrio Automatic;Dizel;245;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330d Cabrio Edition Exclusive;Dizel;245;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
